City,StationId,StationName,Date,year,month,day_of_week,season,PM2.5,NO2,AQI_Bucket
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-03-25,2019,3,0,Pre-Monsoon,69.58,9.44,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-03-26,2019,3,1,Pre-Monsoon,85.68,9.94,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-03-27,2019,3,2,Pre-Monsoon,53.93,9.79,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-03-28,2019,3,3,Pre-Monsoon,69.81,9.71,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-03-29,2019,3,4,Pre-Monsoon,102.41,9.7,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-02,2019,4,1,Pre-Monsoon,52.97,9.54,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-03,2019,4,2,Pre-Monsoon,79.81,9.73,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-04,2019,4,3,Pre-Monsoon,60.03,9.8,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-05,2019,4,4,Pre-Monsoon,57.54,9.56,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-06,2019,4,5,Pre-Monsoon,57.57,9.46,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-07,2019,4,6,Pre-Monsoon,38.85,9.55,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-08,2019,4,0,Pre-Monsoon,41.67,9.42,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-09,2019,4,1,Pre-Monsoon,54.19,9.48,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-10,2019,4,2,Pre-Monsoon,48.46,9.51,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-11,2019,4,3,Pre-Monsoon,70.14,9.7,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-12,2019,4,4,Pre-Monsoon,61.71,9.61,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-13,2019,4,5,Pre-Monsoon,55.67,9.48,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-14,2019,4,6,Pre-Monsoon,49.75,9.43,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-15,2019,4,0,Pre-Monsoon,60.83,9.38,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-16,2019,4,1,Pre-Monsoon,71.94,9.28,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-17,2019,4,2,Pre-Monsoon,79.9,9.42,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-18,2019,4,3,Pre-Monsoon,43.59,9.28,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-19,2019,4,4,Pre-Monsoon,34.08,9.27,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-20,2019,4,5,Pre-Monsoon,34.25,9.14,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-21,2019,4,6,Pre-Monsoon,48.17,9.27,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-22,2019,4,0,Pre-Monsoon,46.56,9.51,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-04-23,2019,4,1,Pre-Monsoon,45.01,9.48,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-19,2019,8,0,Monsoon,14.18,9.33,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-20,2019,8,1,Monsoon,14.0,9.42,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-21,2019,8,2,Monsoon,18.63,9.52,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-22,2019,8,3,Monsoon,18.0,9.29,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-23,2019,8,4,Monsoon,11.4,9.47,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-24,2019,8,5,Monsoon,11.0,9.43,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-25,2019,8,6,Monsoon,11.0,9.34,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-26,2019,8,0,Monsoon,11.0,9.4,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-27,2019,8,1,Monsoon,11.0,9.24,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-28,2019,8,2,Monsoon,11.0,9.39,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-29,2019,8,3,Monsoon,11.0,9.39,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-30,2019,8,4,Monsoon,11.0,9.44,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-08-31,2019,8,5,Monsoon,11.0,9.5,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-01,2019,9,6,Monsoon,11.0,9.09,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-02,2019,9,0,Monsoon,11.0,9.41,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-03,2019,9,1,Monsoon,11.0,9.46,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-04,2019,9,2,Monsoon,11.0,9.42,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-05,2019,9,3,Monsoon,11.0,9.2,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-06,2019,9,4,Monsoon,11.0,9.28,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-07,2019,9,5,Monsoon,11.0,9.2,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-08,2019,9,6,Monsoon,11.0,9.48,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-09,2019,9,0,Monsoon,12.17,9.22,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-10,2019,9,1,Monsoon,15.0,9.24,Good
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-11,2019,9,2,Monsoon,15.0,9.21,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-12,2019,9,3,Monsoon,15.0,9.33,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-13,2019,9,4,Monsoon,15.0,9.29,Good
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-14,2019,9,5,Monsoon,15.0,9.25,Good
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-15,2019,9,6,Monsoon,15.0,9.19,Good
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-16,2019,9,0,Monsoon,15.0,9.25,Good
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-17,2019,9,1,Monsoon,16.56,9.2,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-18,2019,9,2,Monsoon,45.2,9.4,Good
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-24,2019,9,1,Monsoon,45.2,9.44,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-25,2019,9,2,Monsoon,41.67,9.44,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-26,2019,9,3,Monsoon,36.02,9.26,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-27,2019,9,4,Monsoon,34.95,9.36,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-28,2019,9,5,Monsoon,38.95,9.16,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-29,2019,9,6,Monsoon,40.68,8.96,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-09-30,2019,9,0,Monsoon,27.67,9.0,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-04,2019,10,4,Post-Monsoon,42.99,9.02,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-05,2019,10,5,Post-Monsoon,57.89,9.25,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-06,2019,10,6,Post-Monsoon,56.7,9.28,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-07,2019,10,0,Post-Monsoon,50.2,9.16,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-08,2019,10,1,Post-Monsoon,41.38,9.0,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-09,2019,10,2,Post-Monsoon,41.9,9.27,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-10,2019,10,3,Post-Monsoon,42.01,9.23,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-11,2019,10,4,Post-Monsoon,52.04,9.38,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-12,2019,10,5,Post-Monsoon,59.98,9.19,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-13,2019,10,6,Post-Monsoon,44.37,9.22,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-18,2019,10,4,Post-Monsoon,50.11,9.38,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-19,2019,10,5,Post-Monsoon,63.06,9.6,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-20,2019,10,6,Post-Monsoon,43.39,9.32,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-21,2019,10,0,Post-Monsoon,38.41,9.12,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-22,2019,10,1,Post-Monsoon,51.9,9.28,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-23,2019,10,2,Post-Monsoon,66.99,9.47,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-24,2019,10,3,Post-Monsoon,33.44,9.14,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-25,2019,10,4,Post-Monsoon,28.03,9.33,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-26,2019,10,5,Post-Monsoon,24.21,9.12,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-27,2019,10,6,Post-Monsoon,48.94,9.2,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-28,2019,10,0,Post-Monsoon,54.86,9.36,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-29,2019,10,1,Post-Monsoon,60.84,9.11,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-30,2019,10,2,Post-Monsoon,54.31,8.97,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-10-31,2019,10,3,Post-Monsoon,69.65,9.13,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-01,2019,11,4,Post-Monsoon,69.63,8.85,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-02,2019,11,5,Post-Monsoon,64.19,8.9,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-03,2019,11,6,Post-Monsoon,84.44,9.05,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-04,2019,11,0,Post-Monsoon,81.96,9.02,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-05,2019,11,1,Post-Monsoon,78.73,8.94,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-06,2019,11,2,Post-Monsoon,73.1,9.2,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-07,2019,11,3,Post-Monsoon,87.87,9.72,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-08,2019,11,4,Post-Monsoon,82.13,9.66,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-09,2019,11,5,Post-Monsoon,45.74,9.25,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-10,2019,11,6,Post-Monsoon,42.71,9.21,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-11,2019,11,0,Post-Monsoon,55.88,9.06,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-12,2019,11,1,Post-Monsoon,62.87,9.08,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-13,2019,11,2,Post-Monsoon,80.47,9.5,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-14,2019,11,3,Post-Monsoon,90.81,9.31,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-15,2019,11,4,Post-Monsoon,82.54,9.25,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-16,2019,11,5,Post-Monsoon,81.0,9.28,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-17,2019,11,6,Post-Monsoon,74.97,9.34,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-18,2019,11,0,Post-Monsoon,95.43,9.45,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-19,2019,11,1,Post-Monsoon,82.1,9.41,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-20,2019,11,2,Post-Monsoon,100.62,9.72,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-21,2019,11,3,Post-Monsoon,150.71,9.51,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-24,2019,11,6,Post-Monsoon,126.72,9.73,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-25,2019,11,0,Post-Monsoon,141.93,9.81,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-26,2019,11,1,Post-Monsoon,123.22,9.55,Very Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-27,2019,11,2,Post-Monsoon,136.04,9.56,Very Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-28,2019,11,3,Post-Monsoon,110.73,9.36,Very Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-29,2019,11,4,Post-Monsoon,101.64,9.42,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-11-30,2019,11,5,Post-Monsoon,86.49,8.98,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-01,2019,12,6,Winter,75.02,9.06,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-02,2019,12,0,Winter,78.88,9.25,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-03,2019,12,1,Winter,88.18,9.37,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-04,2019,12,2,Winter,91.95,9.45,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-05,2019,12,3,Winter,86.48,9.3,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-06,2019,12,4,Winter,97.29,9.7,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-07,2019,12,5,Winter,97.86,9.52,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-08,2019,12,6,Winter,104.32,9.32,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-09,2019,12,0,Winter,91.18,9.5,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-10,2019,12,1,Winter,96.83,9.42,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-11,2019,12,2,Winter,105.64,9.53,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-12,2019,12,3,Winter,114.61,9.57,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-13,2019,12,4,Winter,140.04,9.66,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-14,2019,12,5,Winter,96.73,9.53,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-15,2019,12,6,Winter,79.29,8.89,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-16,2019,12,0,Winter,56.64,8.84,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-17,2019,12,1,Winter,60.75,8.58,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-18,2019,12,2,Winter,139.78,8.9,Satisfactory
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-19,2019,12,3,Winter,63.54,9.01,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-20,2019,12,4,Winter,74.1,9.13,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-21,2019,12,5,Winter,69.56,9.48,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-22,2019,12,6,Winter,79.04,9.34,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-23,2019,12,0,Winter,93.46,9.47,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-24,2019,12,1,Winter,84.61,9.48,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-25,2019,12,2,Winter,74.47,9.31,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-26,2019,12,3,Winter,92.56,9.35,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-27,2019,12,4,Winter,79.43,9.49,Poor
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-28,2019,12,5,Winter,74.85,9.54,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-29,2019,12,6,Winter,63.67,9.16,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-30,2019,12,0,Winter,70.97,9.11,Moderate
Jorapokhar,JH001,"Tata Stadium, Jorapokhar - JSPCB",2019-12-31,2019,12,1,Winter,79.71,9.39,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-03-24,2015,3,1,Pre-Monsoon,51.88,29.87,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-03-25,2015,3,2,Pre-Monsoon,40.63,23.57,Very Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-03-27,2015,3,4,Pre-Monsoon,36.33,28.29,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-03-28,2015,3,5,Pre-Monsoon,36.94,27.66,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-03-29,2015,3,6,Pre-Monsoon,27.31,19.51,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-03-30,2015,3,0,Pre-Monsoon,26.76,25.63,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-03-31,2015,3,1,Pre-Monsoon,32.56,15.87,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-01,2015,4,2,Pre-Monsoon,32.07,12.14,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-02,2015,4,3,Pre-Monsoon,33.64,13.8,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-03,2015,4,4,Pre-Monsoon,30.41,6.64,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-04,2015,4,5,Pre-Monsoon,24.81,19.23,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-05,2015,4,6,Pre-Monsoon,32.11,10.81,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-06,2015,4,0,Pre-Monsoon,27.39,10.96,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-07,2015,4,1,Pre-Monsoon,40.69,11.22,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-08,2015,4,2,Pre-Monsoon,33.74,9.84,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-09,2015,4,3,Pre-Monsoon,25.17,11.48,Severe
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-10,2015,4,4,Pre-Monsoon,24.24,9.63,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-11,2015,4,5,Pre-Monsoon,31.29,9.81,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-12,2015,4,6,Pre-Monsoon,14.69,6.31,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-14,2015,4,1,Pre-Monsoon,22.25,9.18,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-15,2015,4,2,Pre-Monsoon,22.25,5.77,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-18,2015,4,5,Pre-Monsoon,15.45,8.57,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-19,2015,4,6,Pre-Monsoon,12.62,12.69,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-20,2015,4,0,Pre-Monsoon,24.56,10.12,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-21,2015,4,1,Pre-Monsoon,25.07,8.47,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-24,2015,4,4,Pre-Monsoon,14.25,14.61,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-25,2015,4,5,Pre-Monsoon,19.59,8.47,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-04-26,2015,4,6,Pre-Monsoon,38.25,15.57,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-04,2015,5,0,Pre-Monsoon,44.59,23.01,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-05,2015,5,1,Pre-Monsoon,31.13,19.81,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-07,2015,5,3,Pre-Monsoon,42.99,16.62,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-08,2015,5,4,Pre-Monsoon,27.08,13.6,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-09,2015,5,5,Pre-Monsoon,33.51,14.99,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-10,2015,5,6,Pre-Monsoon,34.73,14.41,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-11,2015,5,0,Pre-Monsoon,37.65,12.09,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-12,2015,5,1,Pre-Monsoon,32.92,13.56,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-13,2015,5,2,Pre-Monsoon,10.27,11.05,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-15,2015,5,4,Pre-Monsoon,16.87,11.97,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-16,2015,5,5,Pre-Monsoon,26.6,15.36,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-17,2015,5,6,Pre-Monsoon,15.42,11.84,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-18,2015,5,0,Pre-Monsoon,21.37,14.38,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-19,2015,5,1,Pre-Monsoon,26.5,17.9,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-20,2015,5,2,Pre-Monsoon,25.57,16.41,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-21,2015,5,3,Pre-Monsoon,29.22,12.02,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-22,2015,5,4,Pre-Monsoon,31.03,10.95,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-23,2015,5,5,Pre-Monsoon,27.6,12.5,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-24,2015,5,6,Pre-Monsoon,25.19,8.28,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-25,2015,5,0,Pre-Monsoon,24.34,6.92,Good
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-26,2015,5,1,Pre-Monsoon,27.01,6.89,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-27,2015,5,2,Pre-Monsoon,35.34,10.52,Satisfactory
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-28,2015,5,3,Pre-Monsoon,16.36,26.06,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-30,2015,5,5,Pre-Monsoon,25.12,7.25,Poor
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-05-31,2015,5,6,Pre-Monsoon,40.63,1.45,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-06-01,2015,6,0,Monsoon,23.27,1.03,Moderate
Bengaluru,KA009,"Peenya, Bengaluru - CPCB",2015-06-02,2015,6,1,Monsoon,24.71,0.97,Satisfactory
